fecha,apertura,maximo,minimo,cierre,volumen,openint
"2019-12-23","69.10000","90","69.1","87.60000","16981540","0"
"2019-12-26","88.00000","95","83","86.50000","16729892","0"
"2019-12-27","87.50000","87.5","80","83.00000","5314161","0"
"2019-12-30","83.50000","88","81","86.90000","7731366","0"
"2020-01-02","88.00000","89.32","84.1","86.95000","4846004","0"
"2020-01-03","86.50000","86.5","82.9","83.00000","6787974","0"
"2020-01-06","84.60000","90.75","84.5","88.90000","5798689","0"
"2020-01-07","90.00000","97","90","96.00000","8072646","0"
"2020-01-08","96.50000","98.55","94","97.50000","25118084","0"
"2020-01-09","97.50000","102","96.2","100.30000","7364668","0"
"2020-01-10","100.30000","102","98.55","99.50000","6495869","0"
"2020-01-13","100.00000","101.25","96","97.01000","52897688","0"
"2020-01-14","97.20000","100","95.05","97.02000","17199956","0"
"2020-01-15","96.80000","103","96.8","100.00000","9488909","0"
"2020-01-16","99.00000","100.5","99","100.00000","9999216","0"
"2020-01-17","100.00000","100.25","99.5","100.25000","2440769","0"
"2020-01-20","99.00000","102","99","100.25000","14230612","0"
"2020-01-21","101.85000","101.85","100","101.00000","4411285","0"
"2020-01-22","101.00000","102.5","100","102.00000","1459974","0"
"2020-01-23","103.30000","104","102","103.75000","5373275","0"
"2020-01-24","103.90000","105","103.5","103.50000","843156","0"
